domain,item_id,generator,verifier,frame,actual_source,frame_matches_truth,strategy,candidate_is_correct,adjusted_candidate_is_correct,parsed_verdict,formatting_fail,tp,fp,tn,fn,adj_tp,adj_fp,adj_tn,adj_fn,latency,verbosity,dissociated,label_was_right,reasoning_was_right,overrode_passing_tests
code,code_HumanEval_66,mistral,qwen,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.2949056000070414,0,0,0,0,0
code,code_HumanEval_66,mistral,qwen,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.373077199998079,175,0,0,0,0
code,code_HumanEval_66,mistral,qwen,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,4.109063600000809,165,0,0,0,0
code,code_HumanEval_66,mistral,qwen,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.356667500003823,0,0,0,0,0
code,code_HumanEval_66,mistral,qwen,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.9462624000007054,163,0,0,0,0
code,code_HumanEval_66,mistral,qwen,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.9304164000059245,164,0,0,0,0
code,code_HumanEval_66,qwen,deepseek,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.4176505999930669,0,0,0,0,0
code,code_HumanEval_66,qwen,deepseek,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.2870126999914646,128,0,0,0,0
code,code_HumanEval_66,qwen,deepseek,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,5.506121099999291,161,0,0,0,0
code,code_HumanEval_66,qwen,deepseek,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.231980600001407,0,0,0,0,0
code,code_HumanEval_66,qwen,deepseek,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.6530130000028294,125,0,0,0,0
code,code_HumanEval_66,qwen,deepseek,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,4.775660599989351,165,0,0,0,0
code,code_HumanEval_66,qwen,deepseek,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.3736547000007704,0,0,0,0,0
code,code_HumanEval_66,qwen,deepseek,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.782114800007548,125,0,0,0,0
code,code_HumanEval_66,qwen,deepseek,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.492997400011518,106,0,0,0,0
code,code_HumanEval_66,deepseek,deepseek,self,self,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.5183141000015894,0,0,0,0,0
code,code_HumanEval_66,deepseek,deepseek,self,self,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.8958894000097644,131,0,0,0,0
code,code_HumanEval_66,deepseek,deepseek,self,self,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.4656683999928646,106,0,0,0,0
code,code_HumanEval_66,deepseek,deepseek,other,self,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.8581894999952056,0,0,0,0,0
code,code_HumanEval_66,deepseek,deepseek,other,self,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.2630817999888677,112,0,0,0,0
code,code_HumanEval_66,deepseek,deepseek,other,self,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.5905419000046095,168,0,0,0,0
code,code_HumanEval_66,deepseek,deepseek,neutral,self,,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.9672712000028696,0,0,0,0,0
code,code_HumanEval_66,deepseek,deepseek,neutral,self,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.958291900009499,154,0,0,0,0
code,code_HumanEval_66,deepseek,deepseek,neutral,self,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.6568656000017654,136,0,0,0,0
code,code_HumanEval_66,llama,deepseek,self,other,False,direct,False,False,True,0,0,1,0,0,0,1,0,0,1.2770917000016198,0,0,0,0,0
code,code_HumanEval_66,llama,deepseek,self,other,False,cot,False,False,True,0,0,1,0,0,0,1,0,0,2.2363036000024294,130,1,0,1,0
code,code_HumanEval_66,llama,deepseek,self,other,False,rubric,False,False,True,0,0,1,0,0,0,1,0,0,2.093720499993651,109,1,0,1,0
code,code_HumanEval_66,llama,deepseek,other,other,True,direct,False,False,True,0,0,1,0,0,0,1,0,0,0.7838456000026781,0,0,0,0,0
code,code_HumanEval_66,llama,deepseek,other,other,True,cot,False,False,True,0,0,1,0,0,0,1,0,0,3.8309706000000006,90,0,0,0,0
code,code_HumanEval_66,llama,deepseek,other,other,True,rubric,False,False,True,0,0,1,0,0,0,1,0,0,4.134480900000199,107,0,0,0,0
code,code_HumanEval_66,llama,deepseek,neutral,other,,direct,False,False,True,0,0,1,0,0,0,1,0,0,2.51746999999159,0,0,0,0,0
code,code_HumanEval_66,llama,deepseek,neutral,other,,cot,False,False,True,0,0,1,0,0,0,1,0,0,3.594895100002759,91,0,0,0,0
code,code_HumanEval_66,llama,deepseek,neutral,other,,rubric,False,False,True,0,0,1,0,0,0,1,0,0,3.654625000010128,106,0,0,0,0
code,code_HumanEval_66,mistral,deepseek,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.9049257000006037,0,0,0,0,0
code,code_HumanEval_66,mistral,deepseek,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.0787965999916196,112,0,0,0,0
code,code_HumanEval_66,mistral,deepseek,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.1278451999969548,165,0,0,0,0
code,code_HumanEval_66,mistral,deepseek,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.1590522000042256,0,0,0,0,0
code,code_HumanEval_66,mistral,deepseek,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.261763799993787,131,0,0,0,0
code,code_HumanEval_66,mistral,deepseek,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,4.2018691999983275,106,0,0,0,0
code,code_HumanEval_66,mistral,deepseek,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.1285434999881545,0,0,0,0,0
code,code_HumanEval_66,mistral,deepseek,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.6610172999935457,120,0,0,0,0
code,code_HumanEval_66,mistral,deepseek,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.3892152000044007,106,0,0,0,0
code,code_HumanEval_66,qwen,llama,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.1125656999938656,0,0,0,0,0
code,code_HumanEval_66,qwen,llama,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.362244899995858,276,0,0,0,0
code,code_HumanEval_66,qwen,llama,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,3.478605399999651,174,0,0,0,0
code,code_HumanEval_66,qwen,llama,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.1653690000093775,0,0,0,0,0
code,code_HumanEval_66,qwen,llama,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.639479499994195,304,0,0,0,0
code,code_HumanEval_66,qwen,llama,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.534460199996829,147,0,0,0,0
code,code_HumanEval_66,qwen,llama,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.7086668999982066,0,0,0,0,0
code,code_HumanEval_66,qwen,llama,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,7.2628040999989025,263,0,0,0,0
code,code_HumanEval_66,qwen,llama,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,5.860305200010771,147,0,0,0,0
code,code_HumanEval_66,deepseek,llama,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.9507127000106266,0,0,0,0,0
code,code_HumanEval_66,deepseek,llama,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.069516099989414,229,0,0,0,0
code,code_HumanEval_66,deepseek,llama,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,8.549904699990293,138,0,0,0,0
code,code_HumanEval_66,deepseek,llama,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.2910090000077616,0,0,0,0,0
code,code_HumanEval_66,deepseek,llama,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,10.359891000000061,264,0,0,0,0
code,code_HumanEval_66,deepseek,llama,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.290602900000522,177,0,0,0,0
code,code_HumanEval_66,deepseek,llama,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.5143222999904538,0,0,0,0,0
code,code_HumanEval_66,deepseek,llama,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,10.501382400005241,231,0,0,0,0
code,code_HumanEval_66,deepseek,llama,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,9.732218599994667,177,0,0,0,0
code,code_HumanEval_66,llama,llama,self,self,True,direct,False,False,True,0,0,1,0,0,0,1,0,0,3.557071500006714,0,0,0,0,0
code,code_HumanEval_66,llama,llama,self,self,True,cot,False,False,True,0,0,1,0,0,0,1,0,0,10.691507299998193,199,0,0,0,0
code,code_HumanEval_66,llama,llama,self,self,True,rubric,False,False,True,0,0,1,0,0,0,1,0,0,11.418536199998925,227,1,0,1,0
code,code_HumanEval_66,llama,llama,other,self,False,direct,False,False,True,0,0,1,0,0,0,1,0,0,2.5537149000010686,0,0,0,0,0
code,code_HumanEval_66,llama,llama,other,self,False,cot,False,False,True,0,0,1,0,0,0,1,0,0,11.171245999998064,241,0,0,0,0
code,code_HumanEval_66,llama,llama,other,self,False,rubric,False,False,True,0,0,1,0,0,0,1,0,0,7.999791299997014,158,0,0,0,0
code,code_HumanEval_66,llama,llama,neutral,self,,direct,False,False,True,0,0,1,0,0,0,1,0,0,7.494748299999628,0,0,0,0,0
code,code_HumanEval_66,llama,llama,neutral,self,,cot,False,False,True,0,0,1,0,0,0,1,0,0,8.865436200008844,200,0,0,0,0
code,code_HumanEval_66,llama,llama,neutral,self,,rubric,False,False,True,0,0,1,0,0,0,1,0,0,10.945311399991624,170,0,0,0,0
code,code_HumanEval_66,mistral,llama,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,14.00831940000353,0,0,0,0,0
code,code_HumanEval_66,mistral,llama,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,10.735313999990467,263,0,0,0,0
code,code_HumanEval_66,mistral,llama,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,7.2438392999902135,153,0,0,0,0
code,code_HumanEval_66,mistral,llama,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,4.032731499988586,0,0,0,0,0
code,code_HumanEval_66,mistral,llama,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,9.273880599997938,263,0,0,0,0
code,code_HumanEval_66,mistral,llama,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,7.856222999995225,165,0,0,0,0
code,code_HumanEval_66,mistral,llama,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,6.345717300006072,0,0,0,0,0
code,code_HumanEval_66,mistral,llama,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,7.572287999995751,275,0,0,0,0
code,code_HumanEval_66,mistral,llama,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,8.944477299999562,102,0,0,0,0
code,code_HumanEval_66,qwen,mistral,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.927652799990028,0,0,0,0,0
code,code_HumanEval_66,qwen,mistral,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.935043399993447,164,0,0,0,0
code,code_HumanEval_66,qwen,mistral,self,other,False,rubric,True,True,False,0,0,0,0,1,0,0,0,1,4.684272899990901,250,0,0,0,1
code,code_HumanEval_66,qwen,mistral,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.8172277999983635,0,0,0,0,0
code,code_HumanEval_66,qwen,mistral,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,3.9660656999913044,180,0,0,0,0
code,code_HumanEval_66,qwen,mistral,other,other,True,rubric,True,True,False,0,0,0,0,1,0,0,0,1,4.276808700000402,260,0,0,0,1
code,code_HumanEval_66,qwen,mistral,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.6566288000030909,0,0,0,0,0
code,code_HumanEval_66,qwen,mistral,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.971925599995302,178,0,0,0,0
code,code_HumanEval_66,qwen,mistral,neutral,other,,rubric,True,True,False,0,0,0,0,1,0,0,0,1,3.2902785999904154,251,0,0,0,1
code,code_HumanEval_66,deepseek,mistral,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,0.8241389000031631,0,0,0,0,0
code,code_HumanEval_66,deepseek,mistral,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,5.244011499991757,178,0,0,0,0
code,code_HumanEval_66,deepseek,mistral,self,other,False,rubric,True,True,False,0,0,0,0,1,0,0,0,1,5.3388329000008525,282,0,0,0,1
code,code_HumanEval_66,deepseek,mistral,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.618983600012143,0,0,0,0,0
code,code_HumanEval_66,deepseek,mistral,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.714327699999558,201,0,0,0,0
code,code_HumanEval_66,deepseek,mistral,other,other,True,rubric,True,True,False,0,0,0,0,1,0,0,0,1,4.027883500006283,213,0,0,0,1
code,code_HumanEval_66,deepseek,mistral,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,2.130497899997863,0,0,0,0,0
code,code_HumanEval_66,deepseek,mistral,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.5944802000012714,201,0,0,0,0
code,code_HumanEval_66,deepseek,mistral,neutral,other,,rubric,True,True,False,0,0,0,0,1,0,0,0,1,2.6539091000013286,283,0,0,0,1
code,code_HumanEval_66,llama,mistral,self,other,False,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.1284943999926327,0,0,0,0,0
code,code_HumanEval_66,llama,mistral,self,other,False,cot,False,False,True,0,0,1,0,0,0,1,0,0,2.1769941999955336,219,0,0,0,0
code,code_HumanEval_66,llama,mistral,self,other,False,rubric,False,False,False,0,0,0,1,0,0,0,1,0,4.263011000002734,263,0,0,0,0
code,code_HumanEval_66,llama,mistral,other,other,True,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.3767044999985956,0,0,0,0,0
code,code_HumanEval_66,llama,mistral,other,other,True,cot,False,False,True,0,0,1,0,0,0,1,0,0,3.0544379000057233,211,0,0,0,0
code,code_HumanEval_66,llama,mistral,other,other,True,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.891103200003272,204,0,0,0,0
code,code_HumanEval_66,llama,mistral,neutral,other,,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.870843299999251,0,0,0,0,0
code,code_HumanEval_66,llama,mistral,neutral,other,,cot,False,False,True,0,0,1,0,0,0,1,0,0,3.1605475999967894,252,0,0,0,0
code,code_HumanEval_66,llama,mistral,neutral,other,,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.267731300002197,204,0,0,0,0
code,code_HumanEval_66,mistral,mistral,self,self,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.5613002000027336,0,0,0,0,0
code,code_HumanEval_66,mistral,mistral,self,self,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,1.210560899999109,168,0,0,0,0
code,code_HumanEval_66,mistral,mistral,self,self,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,1.2499401999957627,251,0,0,0,0
code,code_HumanEval_66,mistral,mistral,other,self,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,12.09044700000959,0,0,0,0,0
code,code_HumanEval_66,mistral,mistral,other,self,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,12.087466800003313,177,0,0,0,0
code,code_HumanEval_66,mistral,mistral,other,self,False,rubric,True,True,False,0,0,0,0,1,0,0,0,1,11.909818699990865,233,0,0,0,1
code,code_HumanEval_66,mistral,mistral,neutral,self,,direct,True,True,True,0,1,0,0,0,1,0,0,0,11.66548270000203,0,0,0,0,0
code,code_HumanEval_66,mistral,mistral,neutral,self,,cot,True,True,True,0,1,0,0,0,1,0,0,0,11.563230599989765,175,0,0,0,0
code,code_HumanEval_66,mistral,mistral,neutral,self,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,11.514415099998587,220,0,0,0,0
code,code_HumanEval_147,qwen,qwen,self,self,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,8.169379800005117,0,0,0,0,0
code,code_HumanEval_147,qwen,qwen,self,self,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,7.11134449999372,211,0,0,0,0
code,code_HumanEval_147,qwen,qwen,self,self,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,4.339984300007927,164,0,0,0,0
code,code_HumanEval_147,qwen,qwen,other,self,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,1.838630500002182,0,0,0,0,0
code,code_HumanEval_147,qwen,qwen,other,self,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,15.740561099999468,219,0,0,0,0
code,code_HumanEval_147,qwen,qwen,other,self,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,11.739956099991105,164,0,0,0,0
code,code_HumanEval_147,qwen,qwen,neutral,self,,direct,True,True,True,0,1,0,0,0,1,0,0,0,5.793952000007266,0,0,0,0,0
code,code_HumanEval_147,qwen,qwen,neutral,self,,cot,True,True,True,0,1,0,0,0,1,0,0,0,5.228943800000707,250,0,0,0,0
code,code_HumanEval_147,qwen,qwen,neutral,self,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,5.272841100013466,164,0,0,0,0
code,code_HumanEval_147,deepseek,qwen,self,other,False,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.7355405999987852,0,0,0,0,0
code,code_HumanEval_147,deepseek,qwen,self,other,False,cot,False,False,True,0,0,1,0,0,0,1,0,0,2.4109540000063134,169,1,0,1,0
code,code_HumanEval_147,deepseek,qwen,self,other,False,rubric,False,False,False,0,0,0,1,0,0,0,1,0,6.954051599997911,191,0,0,0,0
code,code_HumanEval_147,deepseek,qwen,other,other,True,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.2421236999944085,0,0,0,0,0
code,code_HumanEval_147,deepseek,qwen,other,other,True,cot,False,False,False,0,0,0,1,0,0,0,1,0,2.064380000010715,150,0,0,0,0
code,code_HumanEval_147,deepseek,qwen,other,other,True,rubric,False,False,False,0,0,0,1,0,0,0,1,0,4.025383799991687,190,0,0,0,0
code,code_HumanEval_147,deepseek,qwen,neutral,other,,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.000767999998061,0,0,0,0,0
code,code_HumanEval_147,deepseek,qwen,neutral,other,,cot,False,False,False,0,0,0,1,0,0,0,1,0,2.6287027999933343,150,0,0,0,0
code,code_HumanEval_147,deepseek,qwen,neutral,other,,rubric,False,False,False,0,0,0,1,0,0,0,1,0,3.7845277000014903,200,0,0,0,0
code,code_HumanEval_147,llama,qwen,self,other,False,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.6313301999907708,0,0,0,0,0
code,code_HumanEval_147,llama,qwen,self,other,False,cot,False,False,False,0,0,0,1,0,0,0,1,0,8.119820599997183,152,0,0,0,0
code,code_HumanEval_147,llama,qwen,self,other,False,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.9512785999977496,200,0,0,0,0
code,code_HumanEval_147,llama,qwen,other,other,True,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.7296013000013772,0,0,0,0,0
code,code_HumanEval_147,llama,qwen,other,other,True,cot,False,False,False,0,0,0,1,0,0,0,1,0,1.8175971000018762,146,0,0,0,0
code,code_HumanEval_147,llama,qwen,other,other,True,rubric,False,False,False,0,0,0,1,0,0,0,1,0,7.090118699998129,95,0,0,0,0
code,code_HumanEval_147,llama,qwen,neutral,other,,direct,False,False,False,0,0,0,1,0,0,0,1,0,3.229663200007053,0,0,0,0,0
code,code_HumanEval_147,llama,qwen,neutral,other,,cot,False,False,False,0,0,0,1,0,0,0,1,0,7.935378899986972,103,0,0,0,0
code,code_HumanEval_147,llama,qwen,neutral,other,,rubric,False,False,False,0,0,0,1,0,0,0,1,0,4.739452499998151,200,0,0,0,0
code,code_HumanEval_147,mistral,qwen,self,other,False,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.4346666000055848,0,0,0,0,0
code,code_HumanEval_147,mistral,qwen,self,other,False,cot,False,False,False,0,0,0,1,0,0,0,1,0,9.716422199999215,215,0,0,0,0
code,code_HumanEval_147,mistral,qwen,self,other,False,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.9619851000024937,140,0,0,0,0
code,code_HumanEval_147,mistral,qwen,other,other,True,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.6842884999932721,0,0,0,0,0
code,code_HumanEval_147,mistral,qwen,other,other,True,cot,False,False,False,0,0,0,1,0,0,0,1,0,3.2219711000070674,196,0,0,0,0
code,code_HumanEval_147,mistral,qwen,other,other,True,rubric,False,False,False,0,0,0,1,0,0,0,1,0,7.851942699999199,205,0,0,0,0
code,code_HumanEval_147,mistral,qwen,neutral,other,,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.1210405999881914,0,0,0,0,0
code,code_HumanEval_147,mistral,qwen,neutral,other,,cot,False,False,False,0,0,0,1,0,0,0,1,0,21.64274410001235,188,0,0,0,0
code,code_HumanEval_147,mistral,qwen,neutral,other,,rubric,False,False,False,0,0,0,1,0,0,0,1,0,21.762515899987193,164,0,0,0,0
code,code_HumanEval_147,qwen,deepseek,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,18.34977320001053,0,0,0,0,0
code,code_HumanEval_147,qwen,deepseek,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,16.712764600015362,125,0,0,0,0
code,code_HumanEval_147,qwen,deepseek,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,15.794427300003008,119,0,0,0,0
code,code_HumanEval_147,qwen,deepseek,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,10.76588590000756,0,0,0,0,0
code,code_HumanEval_147,qwen,deepseek,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,9.761473899998236,157,0,0,0,0
code,code_HumanEval_147,qwen,deepseek,other,other,True,rubric,True,True,True,0,1,0,0,0,1,0,0,0,7.433476700010942,123,0,0,0,0
code,code_HumanEval_147,qwen,deepseek,neutral,other,,direct,True,True,True,0,1,0,0,0,1,0,0,0,3.911884500004817,0,0,0,0,0
code,code_HumanEval_147,qwen,deepseek,neutral,other,,cot,True,True,True,0,1,0,0,0,1,0,0,0,2.8762458999990486,147,0,0,0,0
code,code_HumanEval_147,qwen,deepseek,neutral,other,,rubric,True,True,True,0,1,0,0,0,1,0,0,0,2.656356199993752,149,0,0,0,0
code,code_HumanEval_147,deepseek,deepseek,self,self,True,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.606573800003389,0,0,0,0,0
code,code_HumanEval_147,deepseek,deepseek,self,self,True,cot,False,False,False,0,0,0,1,0,0,0,1,0,2.4738128000171855,150,0,0,0,0
code,code_HumanEval_147,deepseek,deepseek,self,self,True,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.215698700019857,59,0,0,0,0
code,code_HumanEval_147,deepseek,deepseek,other,self,False,direct,False,False,True,0,0,1,0,0,0,1,0,0,1.5456816999940202,0,0,0,0,0
code,code_HumanEval_147,deepseek,deepseek,other,self,False,cot,False,False,True,0,0,1,0,0,0,1,0,0,1.9764196000178345,130,0,0,0,0
code,code_HumanEval_147,deepseek,deepseek,other,self,False,rubric,False,False,True,0,0,1,0,0,0,1,0,0,2.0026726000069175,128,0,0,0,0
code,code_HumanEval_147,deepseek,deepseek,neutral,self,,direct,False,False,True,0,0,1,0,0,0,1,0,0,1.5161271000106353,0,0,0,0,0
code,code_HumanEval_147,deepseek,deepseek,neutral,self,,cot,False,False,True,0,0,1,0,0,0,1,0,0,2.2264002000156324,209,1,0,1,0
code,code_HumanEval_147,deepseek,deepseek,neutral,self,,rubric,False,False,False,0,0,0,1,0,0,0,1,0,1.854179899994051,115,0,0,0,0
code,code_HumanEval_147,llama,deepseek,self,other,False,direct,False,False,False,0,0,0,1,0,0,0,1,0,2.194299700000556,0,0,0,0,0
code,code_HumanEval_147,llama,deepseek,self,other,False,cot,False,False,True,0,0,1,0,0,0,1,0,0,2.8884651999978814,204,1,0,1,0
code,code_HumanEval_147,llama,deepseek,self,other,False,rubric,False,False,False,0,0,0,1,0,0,0,1,0,2.2479257000086363,59,0,0,0,0
code,code_HumanEval_147,llama,deepseek,other,other,True,direct,False,False,True,0,0,1,0,0,0,1,0,0,1.9642098000040278,0,0,0,0,0
code,code_HumanEval_147,llama,deepseek,other,other,True,cot,False,False,True,0,0,1,0,0,0,1,0,0,2.895399600005476,229,1,0,1,0
code,code_HumanEval_147,llama,deepseek,other,other,True,rubric,False,False,True,0,0,1,0,0,0,1,0,0,2.3386955999885686,134,0,0,0,0
code,code_HumanEval_147,llama,deepseek,neutral,other,,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.6680032000003848,0,0,0,0,0
code,code_HumanEval_147,llama,deepseek,neutral,other,,cot,False,False,True,0,0,1,0,0,0,1,0,0,2.5871204000141006,205,1,0,1,0
code,code_HumanEval_147,llama,deepseek,neutral,other,,rubric,False,False,True,0,0,1,0,0,0,1,0,0,2.0317307999939658,134,0,0,0,0
code,code_HumanEval_147,mistral,deepseek,self,other,False,direct,False,False,False,0,0,0,1,0,0,0,1,0,1.1909690000175033,0,0,0,0,0
code,code_HumanEval_147,mistral,deepseek,self,other,False,cot,False,False,False,0,0,0,1,0,0,0,1,0,9.058960099995602,181,0,0,0,0
code,code_HumanEval_147,mistral,deepseek,self,other,False,rubric,False,False,False,0,0,0,1,0,0,0,1,0,8.344623400014825,129,0,0,0,0
code,code_HumanEval_147,mistral,deepseek,other,other,True,direct,False,False,False,0,0,0,1,0,0,0,1,0,6.931833799986634,0,0,0,0,0
code,code_HumanEval_147,mistral,deepseek,other,other,True,cot,False,False,False,0,0,0,1,0,0,0,1,0,8.35519810000551,197,0,0,0,0
code,code_HumanEval_147,mistral,deepseek,other,other,True,rubric,False,False,False,0,0,0,1,0,0,0,1,0,7.927425299974857,129,0,0,0,0
code,code_HumanEval_147,mistral,deepseek,neutral,other,,direct,False,False,False,0,0,0,1,0,0,0,1,0,6.329059200012125,0,0,0,0,0
code,code_HumanEval_147,mistral,deepseek,neutral,other,,cot,False,False,False,0,0,0,1,0,0,0,1,0,7.645228399982443,168,0,0,0,0
code,code_HumanEval_147,mistral,deepseek,neutral,other,,rubric,False,False,False,0,0,0,1,0,0,0,1,0,6.932031800010009,108,0,0,0,0
code,code_HumanEval_147,qwen,llama,self,other,False,direct,True,True,True,0,1,0,0,0,1,0,0,0,5.60001409999677,0,0,0,0,0
code,code_HumanEval_147,qwen,llama,self,other,False,cot,True,True,True,0,1,0,0,0,1,0,0,0,4.689572000002954,252,0,0,0,0
code,code_HumanEval_147,qwen,llama,self,other,False,rubric,True,True,True,0,1,0,0,0,1,0,0,0,16.694912699982524,120,0,0,0,0
code,code_HumanEval_147,qwen,llama,other,other,True,direct,True,True,True,0,1,0,0,0,1,0,0,0,15.933503299980657,0,0,0,0,0
code,code_HumanEval_147,qwen,llama,other,other,True,cot,True,True,True,0,1,0,0,0,1,0,0,0,15.795282800012501,258,0,0,0,0
